day,country,"player size",opportunities,"ad requests",impressions,"fillrate %",revenue,rpm,"impression rpm",cost
2018-11-11,AG,768x1024,2,1063,0,0,0,0,0,0
2018-11-11,MR,300x250,3,0,0,0,0,0,0,0
2018-11-11,EG,320x50,1,181,0,0,0,0,0,0
2018-11-11,NG,720x1080,3,0,0,0,0,0,0,0
2018-11-11,IQ,728x1024,10,1945,0,0,0,0,0,0
2018-11-11,MR,720x1280,2,727,0,0,0,0,0,0
2018-11-11,JM,1280x720,4,736,0,0,0,0,0,0
2018-11-11,AS,0x0,0,18,0,0,0,0,0,0
2018-11-11,BA,320x480,136,390,0,0,0,0,0,0
2018-11-11,SX,720x1280,3,390,0,0,0,0,0,0
2018-11-11,CF,320x480,9,9,0,0,0,0,0,0
2018-11-11,NP,1920x1080,1,254,1,100.00,0,1.44,1.44,0
2018-11-11,LB,768x1024,52,6918,0,0,0,0,0,0
2018-11-11,IN,1920x1080,19,2527,0,0,0,0,0,0
2018-11-11,ZA,728x1024,4752,1337135,2402,50.54,3.68,.77,1.53,0
2018-11-11,NR,728x1280,1,554,0,0,0,0,0,0
2018-11-11,ES,1280x720,98,11099,0,0,0,0,0,0
2018-11-11,JM,320x480,9,2190,0,0,0,0,0,0
2018-11-11,NL,320x50,202,190,0,0,0,0,0,0
2018-11-11,PW,1280x720,3,399,0,0,0,0,0,0
2018-11-11,BF,480x320,3,0,0,0,0,0,0,0
2018-11-11,HR,768x1024,4,136,0,0,0,0,0,0
2018-11-11,ZM,320x480,2,0,0,0,0,0,0,0
2018-11-11,AS,728x1280,1,0,0,0,0,0,0,0
2018-11-11,MV,480x320,1,0,0,0,0,0,0,0
2018-11-11,CO,480x320,3539,4681,0,0,0,0,0,0
2018-11-11,DK,360x640,0,45,0,0,0,0,0,0
2018-11-11,TT,320x480,2,3709,0,0,0,0,0,0
2018-11-11,MZ,300x250,508,609,0,0,0,0,0,0
2018-11-11,HU,1024x768,74,945,0,0,0,0,0,0
2018-11-11,BG,768x1024,50,8763,0,0,0,0,0,0
2018-11-11,EC,720x1280,17,7754,0,0,0,0,0,0
2018-11-11,US,728x90,4,63,0,0,0,0,0,0
2018-11-11,RU,1024x768,116,33718,0,0,0,0,0,0
2018-11-11,MX,480x320,9780,43909,8,.08,.01,0,1.68,0
2018-11-11,BS,720x1280,3,118,0,0,0,0,0,0
2018-11-11,MA,1280x720,4,418,0,0,0,0,0,0
2018-11-11,MX,728x1024,1804,1048308,515,28.54,.82,.45,1.60,0
2018-11-11,AU,728x1280,898,80354,427,47.55,.76,.84,1.78,0
2018-11-11,PA,1280x728,15,2163,1,6.66,0,.09,1.44,0
2018-11-11,NE,480x320,31,45,0,0,0,0,0,0
2018-11-11,ET,480x360,1,336,0,0,0,0,0,0
2018-11-11,BO,300x250,903,1636,0,0,0,0,0,0
2018-11-11,AW,0x0,5,0,0,0,0,0,0,0
2018-11-11,LB,320x50,1,181,0,0,0,0,0,0
2018-11-11,CH,300x250,373,4954,2,.53,0,.01,2.00,0
2018-11-11,GH,480x320,45,27,0,0,0,0,0,0
2018-11-11,GT,1280x720,1,418,0,0,0,0,0,0
2018-11-11,MK,728x1280,1,309,0,0,0,0,0,0
2018-11-11,BA,300x250,778,1263,0,0,0,0,0,0
2018-11-11,SN,1280x720,3,927,0,0,0,0,0,0
2018-11-11,FJ,1280x720,1,136,0,0,0,0,0,0
2018-11-11,SA,720x1280,656,238990,5,.76,0,.01,1.77,0
2018-11-11,AZ,1280x720,1,18,0,0,0,0,0,0
2018-11-11,SC,320x480,2,445,0,0,0,0,0,0
2018-11-11,BI,300x250,82,72,0,0,0,0,0,0
2018-11-11,CO,320x50,203,372,0,0,0,0,0,0
2018-11-11,TZ,768x1024,82,11636,0,0,0,0,0,0
2018-11-11,JE,400x728,1,0,0,0,0,0,0,0
2018-11-11,MD,1280x720,1,0,0,0,0,0,0,0
2018-11-11,VE,300x250,417,636,0,0,0,0,0,0
2018-11-11,MK,1920x1080,1,0,0,0,0,0,0,0
2018-11-11,SN,300x250,1072,1318,0,0,0,0,0,0
2018-11-11,IT,320x50,698,5081,0,0,0,0,0,0
2018-11-11,UY,720x1280,3,1518,0,0,0,0,0,0
2018-11-11,EG,768x1024,139,21999,4,2.87,0,.04,1.50,0
2018-11-11,FI,720x1280,2,399,0,0,0,0,0,0
2018-11-11,ES,1280x728,7,2954,0,0,0,0,0,0
2018-11-11,AU,1920x1080,3403,227154,506,14.86,.86,.25,1.71,.50
2018-11-11,MH,480x320,4,0,0,0,0,0,0,0
2018-11-11,KR,1000x575,1,0,0,0,0,0,0,0
2018-11-11,TJ,320x480,61,336,0,0,0,0,0,0
2018-11-11,CG,720x1280,2,145,0,0,0,0,0,0
2018-11-11,US,300x100,8,0,0,0,0,0,0,0
2018-11-11,EC,320x480,166,3009,0,0,0,0,0,0
2018-11-11,CR,320x50,158,163,0,0,0,0,0,0
2018-11-11,GR,320x480,27,1236,0,0,0,0,0,0
2018-11-11,IM,720x1280,16,1981,2,12.50,0,.23,1.90,0
2018-11-11,PW,728x1280,3,1527,0,0,0,0,0,0
2018-11-11,ID,1280x760,17,827,0,0,0,0,0,0
2018-11-11,PY,768x1024,92,18863,0,0,0,0,0,0
2018-11-11,JM,720x1280,2,1063,0,0,0,0,0,0
2018-11-11,CV,1920x1080,1,172,0,0,0,0,0,0
2018-11-11,BM,768x1024,1,0,0,0,0,0,0,0
2018-11-11,SX,320x480,26,718,0,0,0,0,0,0
2018-11-11,GM,728x1280,2,0,0,0,0,0,0,0
2018-11-11,US,720x1080,51359,4499395,32102,62.50,49.07,.95,1.52,.16
2018-11-11,MX,728x1280,1110,242272,94,8.46,.15,.13,1.60,0
2018-11-11,AO,1024x768,1,36,0,0,0,0,0,0
2018-11-11,PR,720x1280,2,336,0,0,0,0,0,0
2018-11-11,ZW,1280x720,1,136,0,0,0,0,0,0
2018-11-11,KE,1024x768,1,199,0,0,0,0,0,0
2018-11-11,AF,480x320,46,499,0,0,0,0,0,0
2018-11-11,VC,768x1024,2,236,0,0,0,0,0,0
2018-11-11,AD,480x320,0,18,0,0,0,0,0,0
2018-11-11,FR,1280x720,51,6963,2,3.92,0,.05,1.41,0
2018-11-11,GB,400x300,9,909,6,66.66,.01,1.66,2.50,.01
2018-11-11,ID,400x728,11,4472,0,0,0,0,0,0
2018-11-11,TM,300x250,0,18,0,0,0,0,0,0
2018-11-11,AF,300x250,834,1727,0,0,0,0,0,0
2018-11-11,AE,720x400,1,0,0,0,0,0,0,0
2018-11-11,LC,768x1024,5,1027,0,0,0,0,0,0
2018-11-11,CZ,728x1024,1,227,0,0,0,0,0,0
2018-11-11,NP,400x728,1,136,0,0,0,0,0,0
2018-11-11,IR,768x1024,70,9445,0,0,0,0,0,0
2018-11-11,AR,720x1280,82,13227,0,0,0,0,0,0
2018-11-11,KN,728x1024,1,0,0,0,0,0,0,0
2018-11-11,SE,360x640,5,90,0,0,0,0,0,0
2018-11-11,NP,300x250,1427,2009,0,0,0,0,0,0
2018-11-11,TH,320x480,2650,90690,0,0,0,0,0,0
2018-11-11,SR,320x480,59,690,0,0,0,0,0,0
2018-11-11,RW,1280x720,2,363,0,0,0,0,0,0
2018-11-11,JP,480x320,16,463,0,0,0,0,0,0
2018-11-11,TG,768x1024,6,1136,0,0,0,0,0,0
2018-11-11,CI,720x1280,2,0,0,0,0,0,0,0
2018-11-11,WS,300x250,105,81,0,0,0,0,0,0
2018-11-11,BD,728x1024,10,1109,0,0,0,0,0,0
2018-11-11,MK,320x480,5,72,0,0,0,0,0,0
2018-11-11,RS,768x1024,25,5545,0,0,0,0,0,0
2018-11-11,PY,720x1280,6,1627,0,0,0,0,0,0
2018-11-11,IS,1280x720,1,0,0,0,0,0,0,0
2018-11-11,NL,720x1280,35,11427,0,0,0,0,0,0
2018-11-11,PR,0x0,1,0,0,0,0,0,0,0
2018-11-11,N/A,728x1280,27,2527,0,0,0,0,0,0
2018-11-11,ME,320x480,11,381,0,0,0,0,0,0
2018-11-11,IL,1920x1080,6,145,0,0,0,0,0,0
2018-11-11,JO,728x1024,2,390,0,0,0,0,0,0
2018-11-11,RU,320x480,135417,232781,7,0,.01,0,1.71,0
2018-11-11,BR,1280x728,111,64118,55,49.54,.11,1.01,2.05,0
2018-11-11,AG,1280x720,3,954,0,0,0,0,0,0
2018-11-11,CN,480x320,1,254,0,0,0,0,0,0
2018-11-11,TT,768x1024,3,318,0,0,0,0,0,0
2018-11-11,GM,320x480,3,0,0,0,0,0,0,0
2018-11-11,SO,320x480,21,718,0,0,0,0,0,0
2018-11-11,OM,728x1024,1,36,0,0,0,0,0,0
2018-11-11,IT,320x480,25347,261545,7,.02,.01,0,1.99,0
2018-11-11,JO,300x250,45,90,0,0,0,0,0,0
2018-11-11,RU,320x50,171,281,0,0,0,0,0,0
2018-11-11,RE,300x250,290,290,0,0,0,0,0,0
2018-11-11,ID,768x1024,12731,2741824,108,.84,.16,.01,1.50,.15
2018-11-11,NL,320x100,21,0,0,0,0,0,0,0
2018-11-11,N/A,728x1024,25,4081,0,0,0,0,0,0
2018-11-11,JO,728x1280,1,236,0,0,0,0,0,0
2018-11-11,KH,300x250,1316,1609,0,0,0,0,0,0
2018-11-11,KG,728x1024,3,1081,0,0,0,0,0,0
2018-11-11,VI,300x250,40,63,0,0,0,0,0,0
2018-11-11,US,480x320,28978,913971,3435,11.85,6.81,.23,1.98,3.58
2018-11-11,NA,480x320,44,18,0,0,0,0,0,0
2018-11-11,BH,728x1024,14,2027,3,21.42,0,.35,1.64,0
2018-11-11,KE,768x1024,20,1063,0,0,0,0,0,0
2018-11-11,CA,320x480,134047,13921876,12841,9.57,19.68,.14,1.53,3.14
2018-11-11,US,90x75,0,81,0,0,0,0,0,0
2018-11-11,SI,320x480,325,1109,7,2.15,.01,.03,1.50,0
2018-11-11,CH,480x320,2070,36236,4,.19,.01,0,2.71,0
2018-11-11,PY,728x1024,20,23409,0,0,0,0,0,0
2018-11-11,ET,1280x728,1,0,0,0,0,0,0,0
2018-11-11,AR,1280x760,13,1863,0,0,0,0,0,0
2018-11-11,EG,1024x768,5,1599,0,0,0,0,0,0
2018-11-11,JO,720x1280,10,2245,0,0,0,0,0,0
2018-11-11,AW,480x320,27,9,0,0,0,0,0,0
2018-11-11,LT,300x250,297,436,0,0,0,0,0,0
2018-11-11,NE,300x250,178,272,0,0,0,0,0,0
2018-11-11,SD,300x250,0,827,0,0,0,0,0,0
2018-11-11,MT,768x1024,7,454,0,0,0,0,0,0
2018-11-11,N/A,300x250,797,1172,0,0,0,0,0,0
2018-11-11,BD,720x1280,26,7772,0,0,0,0,0,0
2018-11-11,NG,480x320,2,0,0,0,0,0,0,0
2018-11-11,DO,720x1280,8,3236,0,0,0,0,0,0
2018-11-11,BO,480x320,3,0,0,0,0,0,0,0
2018-11-11,MY,720x1280,102,7745,0,0,0,0,0,0
2018-11-11,KH,728x1280,6,1799,0,0,0,0,0,0
2018-11-11,GB,0x0,0,72,0,0,0,0,0,0
2018-11-11,MV,1280x720,2,0,0,0,0,0,0,0
2018-11-11,VN,1024x768,24,772,0,0,0,0,0,0
2018-11-11,RW,720x1280,2,0,0,0,0,0,0,0
2018-11-11,BR,1280x720,276,59181,36,13.04,.07,.28,2.20,.04
2018-11-11,GM,300x250,287,272,0,0,0,0,0,0
2018-11-11,CO,728x1024,193,91345,47,24.35,.07,.40,1.64,0
2018-11-11,PW,300x250,40,81,0,0,0,0,0,0
2018-11-11,VI,768x1024,4,236,0,0,0,0,0,0
2018-11-11,MY,728x1280,122,8027,1,.81,0,.01,2.25,0
2018-11-11,FR,720x1280,33,5645,1,3.03,0,.04,1.40,0
2018-11-11,BS,768x1024,14,2209,0,0,0,0,0,0
2018-11-11,GE,300x250,925,1481,0,0,0,0,0,0
2018-11-11,SD,320x480,0,63,0,0,0,0,0,0
2018-11-11,SE,480x320,4115,233899,559,13.58,.80,.19,1.44,0
2018-11-11,CO,400x728,3,1136,0,0,0,0,0,0
2018-11-11,LT,1024x768,24,118,0,0,0,0,0,0
2018-11-11,WF,320x480,0,9,0,0,0,0,0,0
2018-11-11,IE,1280x760,1,454,0,0,0,0,0,0
2018-11-11,IQ,320x480,162,7672,0,0,0,0,0,0
2018-11-11,VG,720x1280,2,1154,0,0,0,0,0,0
2018-11-11,MR,480x320,47,45,0,0,0,0,0,0
2018-11-11,QA,728x1024,1,3172,0,0,0,0,0,0
2018-11-11,FR,1280x728,6,2109,2,33.33,0,.76,2.30,0
2018-11-11,AZ,480x320,12,45,0,0,0,0,0,0
2018-11-11,NL,640x360,6,54,0,0,0,0,0,0
2018-11-11,TW,640x360,16,99,0,0,0,0,0,0
2018-11-11,MX,400x728,275,165618,31,11.27,.06,.23,2.04,0
2018-11-11,PR,320x480,3088,37072,1,.03,0,0,1.50,0
2018-11-11,TC,320x480,13,227,0,0,0,0,0,0
2018-11-11,VE,1920x1080,1,390,0,0,0,0,0,0
2018-11-11,PA,320x480,64,727,0,0,0,0,0,0
2018-11-11,FR,320x480,69379,408717,17,.02,.03,0,1.94,.01
2018-11-11,JO,1280x720,11,3663,0,0,0,0,0,0
2018-11-11,JP,1280x720,4,281,0,0,0,0,0,0
2018-11-11,KR,728x1024,1,218,0,0,0,0,0,0
2018-11-11,EG,300x250,1309,2127,0,0,0,0,0,0
2018-11-11,TJ,720x1280,4,963,0,0,0,0,0,0
2018-11-11,IN,768x1024,483,83899,0,0,0,0,0,0
2018-11-11,CW,320x480,0,9,0,0,0,0,0,0
2018-11-11,TL,480x320,3,0,0,0,0,0,0,0
2018-11-11,ET,1280x720,9,1181,0,0,0,0,0,0
2018-11-11,EE,480x320,1,0,0,0,0,0,0,0
2018-11-11,BT,728x1280,2,27,0,0,0,0,0,0
2018-11-11,VG,728x1024,1,0,0,0,0,0,0,0
2018-11-11,PL,728x1024,2,18,0,0,0,0,0,0
2018-11-11,ES,360x640,54,899,0,0,0,0,0,0
2018-11-11,VU,480x320,1,0,0,0,0,0,0,0
2018-11-11,BZ,768x1024,25,2909,0,0,0,0,0,0
2018-11-11,AM,300x250,990,1654,0,0,0,0,0,0
2018-11-11,MO,728x1280,1,0,0,0,0,0,0,0
2018-11-11,CY,1024x768,27,263,0,0,0,0,0,0
2018-11-11,LA,320x480,129,3027,0,0,0,0,0,0
2018-11-11,IQ,320x50,1,72,0,0,0,0,0,0
2018-11-11,IE,320x50,18,90,0,0,0,0,0,0
2018-11-11,JP,320x100,0,109,0,0,0,0,0,0
2018-11-11,DJ,480x320,13,99,0,0,0,0,0,0
2018-11-11,KH,728x1024,5,3209,0,0,0,0,0,0
2018-11-11,MY,1024x768,111,8290,1,.90,0,.01,1.44,0
2018-11-11,ZA,320x50,176,199,0,0,0,0,0,0
2018-11-11,HN,300x250,1424,2154,0,0,0,0,0,0
2018-11-11,ZW,320x480,19,18,0,0,0,0,0,0
2018-11-11,SB,720x1280,2,27,0,0,0,0,0,0
2018-11-11,CA,1280x760,207,18409,101,48.79,.14,.71,1.46,0
2018-11-11,TN,1280x720,7,618,0,0,0,0,0,0
2018-11-11,MP,768x1024,4,1599,0,0,0,0,0,0
2018-11-11,DK,320x100,24,436,0,0,0,0,0,0
2018-11-11,EC,1024x768,22,3463,0,0,0,0,0,0
